split_a,path_a,split_b,path_b,distance,same_class
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\3747__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\schamberg-disease-59.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2011_4140_988.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1373_1283_85.png,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2018_4167_11.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-63.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2050_4350_36.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-plantar-27.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2079_4480_586.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keloids-11.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2081_4488_57.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-superficial-40.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\dermatofibroma-15.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-55.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\skin-tags-polyps-2.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\skin-tags-polyps-33.jpeg,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-areola-6.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\neurofibromas-3.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-foot-67.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-71.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-nummular-190.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-1.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-subacute-90.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images139.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Lupus\lupus-chronic-cutaneous-68.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-hero.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-ear-7.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-ear-8.jpeg,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-face-29.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-12.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-superficial-18.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1443_1536_166.png,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-superficial-61.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-93.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Vasculitis\schamberg-disease-48.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\schamberg-disease-49.jpeg,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Warts\genital-warts-22.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-41.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Warts\warts-common-4.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\dermatofibroma-127.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Warts\warts-cryotherapy-29.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\vasculitis-3.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\157__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-13.jpeg,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-face-1-19__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-13.jpeg,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-face-1-8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-13.jpeg,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-face-5-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic12060422.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-open-comedo-57.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-24.jpeg,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-pustular-26.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\3Eczema3-291.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2011_4140_988.png,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\PAT_1722_3214_672.png,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2018_4167_11.png,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-7.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\dermatofibroma-105.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-68.jpeg,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\dermatofibroma-15.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\calcifying-epithelioma-4.jpeg,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\dermatosis-papulosa-nigra-2.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic12060423.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\skin-tags-polyps-2.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Lupus\2543__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-areola-6.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\accessory-nipple-6.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-subacute-90.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-12.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Lupus\lupus-chronic-cutaneous-138.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-14.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-superficial-18.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-6.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-face-1-8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-closed-comedo-28.jpeg,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-open-comedo-57.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\actinic-keratosis-hand-6.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2011_4140_988.png,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\20EpidermCystRuptured1.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2018_4167_11.png,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_1993_4076_174.png,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\accessory-nipple-7.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\dermatofibroma-58.jpeg,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Lupus\lupus-acute-7.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\05AtopicPop.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-superficial-18.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\dermatofibroma-58.jpeg,4,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Warts\warts-common-30.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Warts\warts-digitate-13.jpeg,4,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Warts\warts-flat-34.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_1993_4076_174.png,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-cystic-136.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\sebaceous-hyperplasia-51.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-excoriated-24.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-excoriated-20.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-12-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images139.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-2-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-46.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-3-18__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-16.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-1.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-1.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\lupus-acute-40.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-49.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-cyst-108.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-50.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\image24.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-63.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1171_615_468.png,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-15.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\erythema-nodosum-12.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-23.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images234.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-37.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-hand-3.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-42.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-54.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-45.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-20.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-53.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\syringoma-14.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\3741__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images224.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\AdobeStock_259294614-scaled.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images63.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\ISIC_0024654.jpg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\dermatofibroma-130.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\ISIC_0024948.jpg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\erythema-nodosum-25.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\ISIC_0029141.jpg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\malignant-melanoma-125.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1014_86_861.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\neurofibromas-13.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1093_379_273.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-46.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1243_836_47.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\dermatofibroma-115.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1309_1096_393.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_677_1350_358.png,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1415_1440_629.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keloids-11.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1428_1489_38.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\skin-tags-polyps-30.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_742_1470_425.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-superficial-41.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-5FU-65.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-2-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-face-16.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-face-6.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-face-38.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-face-43.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-hand-2.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-22.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\dsap_1_high.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\porokeratosis-48.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\image20.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-cyst-108.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images103.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-49.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images131.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-27.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images254.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-55__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images61.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\syringoma-14.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\dermatofibroma-112.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-106.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\dermatofibroma-130.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\malignant-melanoma-116.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-cyst-112.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-cyst-116.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-cyst-117.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-175.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-24.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\genital-warts-19.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keloids-3.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keloids-49.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keloids-37.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-24.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keloids-53.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keloids-74.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keloids-56.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keloids-76.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keloids-66.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-27.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keratoacanthoma-149.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\neurofibromas-18.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keratoacanthoma-159.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keratoacanthoma-160.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keratoacanthoma-165.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-lesion-63.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-8.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\3755__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\neurofibromas-12.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\sle-58__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\porokeratosis-13.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\porokeratosis-69.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\porokeratosis-49.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\erythema-nodosum-15.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\porokeratosis-6.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-63.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\sebaceous-hyperplasia-50.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-63.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\sebaceous-hyperplasia-87.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-63.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\skin-tags-polyps-60.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-30.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\skin-tags-polyps-82.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-cyst-154.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\skin-tags-polyps-91.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-pigmented-11.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\syringoma-12.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-periungual-12.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-31.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\neurofibromas-9.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-37.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-63.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-45.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\sle-58__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-51.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-chronic-54.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-fingertips-103.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-27.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-fingertips-77.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-fingertips-122.jpeg,4,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-foot-100.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\sebaceous-hyperplasia-36.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-102.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-27.jpeg,4,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-59.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-47.jpeg,4,1
